,visit_id,detector_id,band,day_obs,x,y,fwhm,dg_chi2,gh_chi2,moffat_chi2,shapelet_chi2,dg_a1,dg_sigma1,dg_a2,dg_sigma2,gh_A,gh_x0,gh_y0,gh_sigma_x,gh_sigma_y,gh_h3x,gh_h4x,gh_h3y,gh_h4y,gh_B,moffat_A,moffat_x0,moffat_y0,moffat_alpha,moffat_beta,moffat_B,sh_c0_0,sh_c0_1,sh_c0_2,sh_c0_3,sh_c0_4,sh_c0_5,sh_c0_6,sh_c1_0,sh_c1_1,sh_c1_2,sh_c1_3,sh_c1_4,sh_c1_5,sh_c2_0,sh_c2_1,sh_c2_2,sh_c2_3,sh_c2_4,sh_c3_0,sh_c3_1,sh_c3_2,sh_c3_3,sh_c4_0,sh_c4_1,sh_c4_2,sh_c5_0,sh_c5_1,sh_c6_0
30,2024110800292,0,g,20241108,3227.194,3690.895,5.7366,8.4e-07,7e-07,7.8e-07,3.7e-07,0.020636,2.003,0.005193,3.7937,0.024486,12.139,11.852,2.3727,2.3402,0.010736,0.002106,0.004555,0.00071,0.00018698,0.02632,12.111,11.836,5.384,3.4209,2.8e-05,0.10207,-0.006002,0.011572,0.003029,0.003388,-0.002005,0.000675,0.002769,0.00973,0.005241,0.000616,0.000557,0.0004,0.011599,0.005251,0.007143,0.001314,0.00077,0.008664,0.000853,0.001173,0.000998,0.006696,-0.001252,0.00358,-0.000714,0.000901,0.003329
31,2024110800292,0,g,20241108,1653.564,439.901,5.9965,1.01e-06,6.2e-07,7.3e-07,1.9e-07,0.02022,2.4929,0.001026,5.8315,0.021939,11.514,11.877,2.5236,2.4144,0.012531,0.001586,0.005491,0.001235,0.00021072,0.023449,11.477,11.848,5.8555,3.6162,6.698e-05,0.093732,-0.003306,0.014025,0.003814,0.004154,-0.001479,0.002898,-0.014601,0.013004,0.005881,-8.6e-05,0.000172,0.001278,0.019995,0.00472,0.005329,0.001088,0.00167,0.005311,0.000755,0.001261,0.001498,0.004422,0.000905,0.001938,-0.000787,0.000728,0.003024
32,2024110800292,0,g,20241108,2122.082,275.707,5.9466,8.3e-07,5.9e-07,6.6e-07,1.3e-07,0.018888,2.1835,0.004314,4.0017,0.022624,12.052,11.664,2.5247,2.4117,0.011094,0.001446,0.004461,0.001405,0.00016778,0.024366,12.01,11.638,5.5218,3.2989,-6.85e-06,0.097289,-0.011503,0.013579,0.001447,0.003732,-0.000728,0.003055,-0.0003,0.011515,0.006268,0.000608,-6.9e-05,0.00079,0.016208,0.00671,0.006404,0.000815,0.002537,0.008781,0.001421,0.001167,0.0018,0.006327,0.001238,0.002495,-0.000127,0.001128,0.00312
33,2024110800292,0,g,20241108,2718.974,1866.773,5.971,6.4e-07,4.6e-07,5.6e-07,5e-08,0.018733,2.2333,0.003756,4.1613,0.021941,11.947,11.761,2.5404,2.4348,0.01198,0.001418,0.005597,0.001544,0.00018719,0.0236,11.908,11.736,5.5716,3.296,1.411e-05,0.095339,-0.008173,0.013632,0.002757,0.004469,-0.000361,0.002666,-0.003403,0.012148,0.005258,0.000879,0.000317,0.000708,0.016854,0.005326,0.006236,0.000417,0.002301,0.008493,0.001377,0.00188,0.00134,0.006168,0.001212,0.002839,-0.000306,0.001013,0.002587
34,2024110800292,0,g,20241108,3161.788,3063.148,5.8176,1.69e-06,1.45e-06,1.53e-06,9.3e-07,0.020042,2.091,0.004831,3.8248,0.024257,11.714,12.113,2.4134,2.3264,0.011194,0.000971,0.006707,0.001407,0.00019179,0.026131,11.674,12.086,5.2669,3.2607,3.85e-06,0.101104,0.002894,0.010582,0.00548,0.004535,-0.000175,0.002848,-0.010989,0.010617,0.007683,0.002636,-0.000505,0.000682,0.01585,0.004956,0.008443,0.001494,0.002849,0.006611,0.0014,0.001887,0.000799,0.002146,0.000955,0.003488,-0.001285,0.003814,0.004335
35,2024110800251,0,r,20241108,867.412,1904.15,4.6625,1.03e-06,4.7e-07,5.1e-07,3.1e-07,0.030679,1.5848,0.007889,3.1909,0.03596,12.402,12.147,1.9921,1.9174,0.006398,0.00171,0.002019,0.00278,0.00014477,0.038944,12.382,12.138,4.3636,3.37,3.283e-05,0.124059,0.006443,-0.003352,0.000192,0.008012,0.000469,0.000899,0.017921,0.003158,0.004214,0.00317,-0.001123,-0.000651,0.001069,0.003941,0.006035,0.00111,0.000315,0.003901,0.002386,0.000925,-0.000549,0.006532,-0.000988,0.001295,-3.5e-05,-0.000478,0.000827
36,2024110800251,0,r,20241108,1722.646,3121.618,4.6165,1.09e-06,1.9e-07,2.5e-07,3e-08,0.031928,1.8865,0.0026,4.1556,0.03548,11.646,11.615,1.9868,1.9026,0.007193,0.001575,0.004399,0.00256,0.0001848,0.038388,11.621,11.603,4.343,3.3656,6.685e-05,0.121543,-0.016136,0.000539,0.005895,0.005056,-0.002396,0.002158,-0.014051,0.006717,0.006161,0.000377,-0.002403,0.000586,0.003833,0.003219,0.003122,-0.00111,0.002091,0.00636,-0.001684,-0.001365,0.000749,0.002294,-0.00073,0.002246,-0.002145,0.001458,0.002857
37,2024110800251,0,r,20241108,1767.542,3273.043,4.6046,9.2e-07,2.1e-07,2.4e-07,7e-08,0.032265,1.8367,0.002726,4.2621,0.035298,11.534,12.038,1.9488,1.9071,0.006922,0.001499,0.003501,0.00245,0.00021868,0.03822,11.512,12.027,4.304,3.366,0.00010087,0.120492,0.00234,-0.001525,0.00305,0.006811,-0.000491,0.001208,-0.019381,0.002373,0.007252,0.002258,-0.001914,-0.000985,0.003262,0.002047,0.003893,-0.001495,0.001781,0.006513,-0.001049,-0.001408,-0.000345,0.001925,-0.001188,0.002584,-0.001832,0.000422,0.003324
38,2024110800251,0,r,20241108,2372.717,1026.102,4.6147,1.04e-06,6.7e-07,7.1e-07,4.7e-07,0.030769,1.716,0.004893,3.5924,0.034486,11.701,12.099,1.9541,1.9118,0.006127,0.001708,0.005159,0.003075,0.00023052,0.037643,11.675,12.084,4.1039,3.129,0.00011053,0.11898,0.005219,-0.001337,0.003604,0.008435,-0.000587,0.001017,-0.012327,0.004645,0.008088,0.001971,-0.002478,-0.000904,0.001227,0.002947,0.004485,-0.00074,0.00245,0.00578,-8.4e-05,-0.002417,-0.000268,0.003563,-0.000404,0.001819,-0.001829,0.000374,0.0018
39,2024110800251,0,r,20241108,3246.538,2025.515,4.4938,1.74e-06,2.4e-07,2.6e-07,6e-08,0.032762,1.8915,0.002205,4.357,0.037163,11.532,11.507,1.8802,1.9084,0.004034,0.001776,0.006069,0.002473,0.0001911,0.040292,11.514,11.491,4.2091,3.3488,7.73e-05,0.122574,-0.020204,0.002968,0.00726,0.003688,-0.002754,0.00275,-0.019703,0.009711,0.00554,-0.000813,-0.001801,0.001308,0.000226,0.003137,0.002583,-0.00104,0.003035,0.005368,-0.002119,-0.00184,0.000594,0.003287,-0.001079,0.002478,-0.001919,0.000759,0.002086
